riga,colonna,x,y
0,10,424.9126,0.8839457402629122
0,10,426.8411,0.7684039307724587
0,10,427.8053,0.6682062507973422
0,10,429.7338,0.6705025300403568
0,10,430.698,0.6952948300499909
0,10,432.6265,0.7140823895068331
0,10,433.5907,0.7825653083607303
0,10,435.5192,0.8399841565122824
0,10,436.4834,0.9679844181575573
0,10,438.4119,1.0942125297582668
0,10,439.3761,1.2191214180557104
0,10,441.3046,1.115161874927955
0,10,442.2688,0.7928382406503232
0,10,444.1973,0.7025199016044545
0,10,445.1615,0.6805183423458042
0,10,447.09,0.7047805796188945
0,10,448.0542,0.8792622008594171
0,10,449.9827,0.9342997223885834
0,10,450.9469,0.9227510794084275
0,10,452.8754,0.8998812457417817
0,10,453.8396,0.8083030187736044
0,10,455.7681,0.7854687863355327
0,10,456.7323,0.9591869590077484
0,10,458.6608,1.1038565070097206
0,10,459.625,1.2600015176886696
0,10,461.5535,1.2808084579440622
0,10,462.5177,1.3140164928193532
0,10,464.4462,1.3323194799983846
0,10,465.4104,1.3428890891927596
0,10,467.3389,1.3155532791861253
0,10,468.3031,1.2883460291715634
0,10,470.2316,1.3509804573091861
0,10,471.1958,1.437438040900823
0,10,473.1243,1.3860753572988924
0,10,474.0885,1.2025886030752135
0,10,476.017,1.1504565373668807
0,10,476.9812,1.1397662795645611
0,10,478.9097,1.1379980852120593
0,10,479.8739,1.1376875633850538
0,10,481.8024,1.120608862899757
0,10,482.7666,1.0222406905041306
0,10,484.6951,0.9660619518145682
0,10,485.6593,0.8468413487048153
0,10,487.5878,0.8026800025049654
0,10,488.552,0.8084711356863143
0,10,490.4805,0.843160577239484
0,10,491.4447,0.9133029089141296
0,10,493.3732,0.9427273243304304
0,10,494.3374,0.904309643007164
0,10,496.2659,0.8312124093608877
0,10,497.2301,0.7208466229358682
0,10,499.1586,0.700680504794804
0,10,500.1228,0.7110721078463096
0,10,502.0513,0.7570451610113632
0,10,503.0156,0.8505814555511035
0,10,504.944,0.8952926429478169
0,10,505.9083,0.9296339835993752
0,10,507.8367,0.8687479713539346
0,10,508.801,0.6489479639849117
0,10,510.7294,0.5877316514521475
0,10,511.6937,0.6141457852079248
0,10,513.6221,0.6313668906075172
0,10,514.5864,0.6092802839694964
0,10,516.5148,0.6117308352029976
0,10,517.4791,0.6783367781726394
0,10,519.4075,0.7328857717319311
0,10,520.3718,0.9084116956772863
0,10,522.3002,1.0001619952502376
0,10,523.2645,1.071390164396386
0,10,525.1929,1.0586745922574197
0,10,526.1572,1.0265148157790263
0,10,528.0856,1.007418712341211
0,10,529.0499,0.9701877386370735
0,10,530.9783,0.9507989139865389
0,10,531.9426,0.9690109202481036
0,10,533.871,1.027412757877501
0,10,534.8353,1.1447623186410938
0,10,536.7637,1.1665621376044921
0,10,537.728,1.1896811798711544
0,10,539.6564,1.1932215242682225
0,10,540.6207,1.248609124545032
0,10,542.5491,1.389164752800691
0,10,543.5134,1.7864981978374286
0,10,545.4418,1.8261045646258565
0,10,546.4061,1.4651496416535146
0,10,548.3345,1.3118883304890492
0,10,549.2988,1.303191741486866
0,10,551.2272,1.3103634111984679
0,10,552.1915,1.2281641301134734
0,10,554.1199,1.1698216278650322
0,10,555.0842,1.0467125794566008
0,10,557.0126,0.9894519589875994
0,10,557.9769,0.9223832000464973
0,10,559.9053,0.9117127207044966
0,10,560.8696,0.9194243423828029
0,10,562.798,0.9380754304634455
0,10,563.7623,0.9510955908913211
0,10,565.6907,0.9446161672908774
0,10,566.655,0.9052827432548501
0,10,568.5834,0.8737637888907867
0,10,569.5477,0.7619759311688441
0,10,571.4761,0.6414361047558262
0,10,572.4404,0.44416574153596494
0,10,574.3688,0.513018517597824
0,10,575.3331,0.7683050384708648
0,10,577.2615,0.7954707537187569
0,10,578.2258,0.7237540566027343
0,10,580.1542,0.7325871169811164
0,10,581.1185,0.8535482245989252
0,10,583.0469,0.8899188352791945
0,10,584.0112,0.8576384101928566
0,10,585.9396,0.8463725991952595
0,10,586.9039,0.9003935078640386
0,10,588.8323,0.9362202108855406
0,10,589.7966,1.018089191683211
0,10,591.725,1.0435954941103553
0,10,592.6893,1.0104922850747544
0,10,594.6177,0.9623020665079619
0,10,595.582,0.8286491209035693
0,10,597.5104,0.7466535579598578
0,10,598.4747,0.6603720026650596
0,10,600.4031,0.6612145650746408
0,10,601.3674,0.7120590530162183
0,10,603.2958,0.7750554269776767
0,10,604.2601,0.8288508611988213
0,10,606.1885,0.7911867392137021
0,10,607.1528,0.6969581985628035
0,10,609.0812,0.6683071209449678
0,10,610.0455,0.6544681322598934
0,10,611.9739,0.6839241932127046
0,10,612.9382,0.7794640457827402
0,10,614.8666,0.7834316049226946
0,10,615.8309,0.7324170222223747
0,10,617.7593,0.7541555279587842
0,10,618.7236,0.8918689914666296
0,10,620.652,0.9078420760201049
0,10,621.6163,0.7761630207555298
0,10,623.5447,0.7310602198445041
0,10,624.509,0.8075672600497443
0,10,626.4375,0.8337578972039191
0,10,627.4017,0.6705757103435357
0,10,629.3302,0.5786236704753329
0,10,630.2944,0.5435821723284884
0,10,632.2229,0.5731588818892447
0,10,633.1871,0.6821480874760748
0,10,635.1156,0.7417247656484095
0,10,636.0798,0.6235623101657132
0,10,638.0083,0.4298006458064096
0,10,638.9725,0.2202063239618953
0,10,640.901,0.23398993295807774
0,10,641.8652,0.2903526113286044
0,10,643.7937,0.34819471853097933
0,10,644.7579,0.4200518427152658
0,10,646.6864,0.42220373919795295
0,10,647.6506,0.3706590937610892
0,10,649.5791,0.30584310145030064
0,10,650.5433,0.17027757873307872
0,10,652.4718,0.14645837897113
0,10,653.436,0.17531910826834493
0,10,655.3645,0.21372887820748337
0,10,656.3287,0.3430068283893538
0,10,658.2572,0.37106850788968865
0,10,659.2214,0.34951591968027607
0,10,661.1499,0.3207521048386232
0,10,662.1141,0.19687763001585293
0,10,664.0426,0.1810410168385779
0,10,665.0068,0.3466935333927812
0,10,666.9353,0.43505380486708684
0,10,667.8995,0.49419140122034355
0,10,669.828,0.5152297494614675
0,10,670.7922,0.6314044696821229
0,10,672.7207,0.7057101672538788
0,10,673.6849,0.8315446874942438
0,10,675.6134,0.8916474727110588
0,10,676.5776,1.0628814707672318
0,10,678.5061,1.1707887945746223
0,10,679.4703,1.3267043751138727
0,10,681.3988,1.360865731776531
0,10,682.363,1.4889629078773672
0,10,684.2915,1.5713955747941248
0,10,685.2557,1.853640137081711
0,10,687.1842,2.1241086040954738
0,10,688.1484,2.5652018925875906
0,10,690.0769,2.7277294124114206
0,10,691.0411,2.912468143173281
0,10,692.9696,2.928300800658492
0,10,693.9338,2.8095153236757526
0,10,695.8623,2.661159070670353
0,10,696.8265,2.212120774668168
0,10,698.755,1.9708888276976781
0,10,699.7192,1.4308854369971995
0,10,701.6477,1.235567207810805
0,10,702.6119,1.0692046445311565
0,10,704.5404,0.9657178066050212
0,10,705.5046,0.6203324875956506
0,10,707.4331,0.4939777938489007
0,10,708.3973,0.4936020031028434
0,10,710.3258,0.4744861212047086
0,10,711.29,0.15557822702413537
0,10,713.2185,0.0032089244200484758
0,10,714.1827,0.03205976448710365
0,10,716.1112,0.08875867668305078
0,10,717.0754,-0.05188397679801055
0,10,719.0039,-0.1814467368084724
0,10,719.9681,-0.3479398379262251
0,10,721.8966,-0.387047787514618
0,10,722.8608,-0.3672989948862812
0,10,724.7893,-0.3126095742587255
0,10,725.7535,-0.32043591100688085
0,10,727.682,-0.4041897790729346
0,10,728.6462,-0.5119230524295204
0,10,730.5747,-0.5124669600882875
0,10,731.5389,-0.4997592993334487
0,10,733.4674,-0.4750223790127073
0,10,734.4316,-0.4723067964109335
0,10,736.3601,-0.5286299178608234
0,10,737.3243,-0.6266242773564237
0,10,739.2528,-0.6376428576000358
0,10,740.217,-0.6311337663091136
0,10,742.1455,-0.6345237944077586
0,10,743.1097,-0.64054831342087
0,10,745.0382,-0.6219545828751519
0,10,746.0024,-0.5519843238052798
0,10,747.9309,-0.5434182726412015
0,10,748.8951,-0.6010171047816544
0,10,750.8236,-0.620301103592499
0,10,751.7878,-0.6253149432833185
0,10,753.7163,-0.6178228625145511
0,10,754.6805,-0.5493834562733558
0,10,756.609,-0.5329910683611221
0,10,757.5732,-0.6054573691232281
0,10,759.5017,-0.6422215711638417
0,10,760.4659,-0.659240936268182
0,10,762.3944,-0.64585685217044
0,10,763.3586,-0.5472414490208284
0,10,765.2871,-0.4960172146411293
0,10,766.2513,-0.5141698855217377
0,10,768.1798,-0.5565531481389261
0,10,769.144,-0.5809261447898016
0,10,771.0725,-0.5696801122525241
0,10,772.0367,-0.5225519970048511
0,10,773.9652,-0.4948661082505743
0,10,774.9294,-0.568839527688974
0,10,776.8579,-0.6753880712724626
0,10,777.8221,-0.7927910338789164
0,10,779.7506,-0.7791181842605193
0,10,780.7148,-0.7141775876497227
0,10,782.6433,-0.6644901396367956
0,10,783.6075,-0.6206986506449069
0,10,785.536,-0.6564541512092611
0,10,786.5002,-0.7527712972698262
0,10,788.4287,-0.790906146610533
0,10,789.3929,-0.8619464203836531
0,10,791.3215,-0.9161928035000673
0,10,792.2857,-1.0002334592407436
0,10,794.2142,-0.986263932717565
0,10,795.1784,-0.9166872650080372
0,10,797.1069,-0.9216200130115498
0,10,798.0711,-0.9717584099197457
0,10,799.9996,-0.9510147607373729
0,10,800.9638,-0.8183270039965386
0,10,802.8923,-0.764592883002382
0,10,803.8565,-0.7068674687158886
0,10,805.785,-0.6927772935847648
0,10,806.7492,-0.6997650236154018
0,10,808.6777,-0.6988848821312149
0,10,809.6419,-0.646816107495902
0,10,811.5704,-0.637191908704767
0,10,812.5346,-0.6998836943773145
0,10,814.4631,-0.7476783437377309
0,10,815.4273,-0.8980341990813627
0,10,817.3558,-0.9504451410801908
0,10,818.32,-0.8254630724795667
0,10,820.2485,-0.7251566109726966
0,10,821.2127,-0.7561118792176741
0,10,823.1412,-0.8351110054230848
0,10,824.1054,-0.7954907937124343
0,10,826.0339,-0.701018977999615
0,10,826.9981,-0.6611495576889478
0,10,828.9266,-0.7149469697561243
0,10,829.8908,-0.74686742686466
0,10,831.8193,-0.7206253657136561
0,10,832.7835,-0.7766399431825721
0,10,834.712,-0.8787145990419442
0,10,835.6762,-0.9296658906692434
0,10,837.6047,-0.8323360874403554
0,10,838.5689,-0.6942765008769305
0,10,840.4974,-0.7153445168085322
0,10,841.4616,-0.7629769827943348
0,10,843.3901,-0.7334556529224713
0,10,844.3543,-0.6859675696969968
0,10,846.2828,-0.728817603977709
0,10,847.247,-0.8322886191355899
0,10,849.1755,-0.8120868997659526
0,10,850.1397,-0.7149726817545384
0,10,852.0682,-0.7248718011441059
0,10,853.0324,-0.8110247964468317
0,10,854.9609,-0.8435208067506449
0,10,855.9251,-0.8693198303905072
0,10,857.8536,-0.8041280473336613
0,10,858.8178,-0.5594942051883343
0,10,860.7463,-0.5439206455332993
0,10,861.7105,-0.7532301575492228
0,10,863.639,-0.8107281195420494
0,10,864.6032,-0.7498183731442272
0,10,866.5317,-0.7202911097342681
0,10,867.4959,-0.7205858087930186
0,10,869.4244,-0.7327752738875044
0,10,870.3886,-0.7821917569940634
0,10,872.3171,-0.7953108097235336
0,10,873.2813,-0.7626189926625638
0,10,875.2098,-0.733861111359007
0,10,876.174,-0.639695861781129
0,10,878.1025,-0.6077200249837007
0,10,879.0667,-0.6647907722336415
0,10,880.9952,-0.7094169122509836
0,10,881.9594,-0.7174845462150284
0,10,883.8879,-0.6997195331566689
0,10,884.8521,-0.67950594671084
0,10,886.7806,-0.6759161561629746
0,10,887.7448,-0.6878227892749016
0,10,889.6733,-0.702205685618744
0,10,890.6375,-0.7212167416771887
0,10,892.566,-0.7264916570442166
0,10,893.5302,-0.7386158532196501
0,10,895.4587,-0.7423994726786395
0,10,896.4229,-0.7917249748677325
0,10,898.3514,-0.8642842343933371
0,10,899.3156,-0.8813035994976774
0,10,901.2441,-0.7761138361380919
0,10,902.2083,-0.6309181810916389
0,10,904.1368,-0.6044546011850642
0,10,905.101,-0.5709202217145132
0,10,907.0295,-0.5548759347038907
0,10,907.9937,-0.5674965702333267
0,10,909.9222,-0.6454869949624781
0,10,910.8864,-0.7209991786136816
0,10,912.8149,-0.6083430464837436
0,10,913.7791,-0.3998998310297837
0,10,915.7076,-0.45715649580672135
0,10,916.6718,-0.664197418424077
0,10,918.6003,-0.6780898089520123
0,10,919.5645,-0.5927694868287088
0,10,921.493,-0.5469586170382689
0,10,922.4572,-0.463758545861142
0,10,924.3857,-0.4661715180200375
0,10,925.3499,-0.5567944453548156
0,10,927.2784,-0.567670620684132
0,10,928.2426,-0.500528681439851
0,10,930.1711,-0.4837684141656871
0,10,931.1353,-0.5160053266393239
0,10,933.0638,-0.5105049368246609
0,10,934.028,-0.40283693238712825
0,10,935.9565,-0.3865058577018826
0,10,936.9207,-0.4784064735732563
0,10,938.8492,-0.5297117996402623
0,10,939.8134,-0.6459676115482254
0,10,941.7419,-0.679189491345739
0,10,942.7061,-0.6591143541221415
0,10,944.6346,-0.6384794864715216
0,10,945.5988,-0.6154751592747082
0,10,947.5273,-0.5864898256774845
0,10,948.4915,-0.39077998297677835
0,10,950.42,-0.31960917136555406
0,10,951.3842,-0.4399156119468103
0,10,953.3127,-0.5294072113513528
0,10,954.2769,-0.5833292277185381
0,10,956.2054,-0.5719506794971239
0,10,957.1697,-0.4973265487142345
0,10,959.0981,-0.4572593438003795
0,10,960.0624,-0.4559796774177522
0,10,961.9908,-0.47255600501095096
0,10,962.9551,-0.4474788951727255
0,10,964.8835,-0.4195517092025584
0,10,965.8478,-0.40855488526529765
0,10,967.7762,-0.4172237844230342
0,10,968.7405,-0.39606874326602953
0,10,970.6689,-0.37276576131840133
0,10,971.6332,-0.3748444774979088
0,10,973.5616,-0.39830964282015147
0,10,974.5259,-0.4451964608519342
0,10,976.4543,-0.4670180361216823
0,10,977.4186,-0.47937759597490986
0,10,979.347,-0.4675243647058445
0,10,980.3113,-0.43107068449223657
0,10,982.2397,-0.40588874881432113
0,10,983.204,-0.38714272412414824
0,10,985.1324,-0.39987609687740133
0,10,986.0967,-0.46204177550546854
0,10,988.0251,-0.5180306409759704
0,10,988.9894,-0.5948185353177377
0,10,990.9178,-0.599191552894228
0,10,991.8821,-0.5747196639417578
0,10,993.8105,-0.5469190601176313
0,10,994.7748,-0.49296539821393576
0,10,996.7032,-0.4609519823419023
0,10,997.6675,-0.45371306586521604
0,10,999.5959,-0.5323838696293343
0,10,1000.56,-0.6682796926338805
0,10,1002.489,-0.6454415045037444
0,10,1003.453,-0.5537070276990488
0,10,1005.381,-0.5276904409956793
0,10,1006.346,-0.5107679903469017
0,10,1008.274,-0.5329871126690584
0,10,1009.238,-0.5767073992037987
0,10,1011.167,-0.554539700878471
0,10,1012.131,-0.47947846612253625
0,10,1014.059,-0.4718420025934414
0,10,1015.024,-0.491001397104278
0,10,1016.952,-0.4784084514192881
0,10,1017.916,-0.4474808730187573
0,10,1019.845,-0.5002517829953875
0,10,1020.809,-0.6851072066731279
0,10,1022.738,-0.6968892354850461
0,10,1023.702,-0.5807837398755067
0,10,1025.63,-0.5721979102511088
0,10,1026.594,-0.6682401357132429
0,10,1028.523,-0.6913670893640333
0,10,1029.487,-0.6620395884032945
0,10,1031.416,-0.6458350958640894
0,10,1032.38,-0.6281254624946219
0,10,1034.308,-0.6234696129355733
0,10,1035.273,-0.6199134457702502
0,10,1037.201,-0.6359933340094465
0,10,1038.165,-0.7212958555184639
0,10,1040.094,-0.749371379941022
0,10,1041.058,-0.745478978950279
0,10,1042.986,-0.7248243328393403
0,10,1043.951,-0.6369525893349093
0,10,1045.879,-0.6054375906629094
0,10,1046.843,-0.6157995260239364
0,10,1048.772,-0.6210902641592193
0,10,1049.736,-0.5877833369823352
0,10,1051.665,-0.568275841569888
0,10,1052.629,-0.5753446632878326
0,10,1054.557,-0.5617667502789657
0,10,1055.521,-0.3512013060327979
0,10,1057.45,-0.27818120838176413
0,10,1058.414,-0.4618143232118023
0,10,1060.343,-0.577652809607038
0,10,1061.307,-0.6208034764845969
0,10,1063.235,-0.6001092734530207
0,10,1064.2,-0.5402893202187646
0,10,1066.128,-0.5191085670633457
0,10,1067.092,-0.5722354893257146
0,10,1069.021,-0.6051903599089244
0,10,1069.985,-0.5509934229433076
0,10,1071.913,-0.49404925783940723
0,10,1072.878,-0.3873840213400378
0,10,1074.806,-0.3542689452282459
0,10,1075.77,-0.4465077727710712
0,10,1077.699,-0.5314799939927641
0,10,1078.663,-0.5609696783281175
0,10,1080.592,-0.524723671947857
0,10,1081.556,-0.4764820293842354
0,10,1083.484,-0.4601054642402568
0,10,1084.448,-0.367548203486298
0,10,1086.377,-0.30838291728859524
0,10,1087.341,-0.42986222056675705
0,10,1089.27,-0.5851864251424748
0,10,1090.234,-0.5532857464942579
0,10,1092.162,-0.3777993794695403
0,10,1093.127,-0.23965078983468127
0,10,1095.055,-0.278655891429416
0,10,1096.019,-0.3481752016040192
0,10,1097.948,-0.3760015174265599
0,10,1098.912,-0.39545165530408266
0,10,1100.84,-0.385026428870035
0,10,1101.805,-0.39382586586587576
0,10,1103.733,-0.41797536591514883
0,10,1104.697,-0.4554179691446973
0,10,1106.626,-0.4654120251437949
0,10,1107.59,-0.4953289242220346
0,10,1109.519,-0.5154713082107156
0,10,1110.483,-0.5639127132235574
0,10,1112.411,-0.5965175050591235
0,10,1113.375,-0.6284142280152768
0,10,1115.304,-0.6216440610481463
0,10,1116.268,-0.6074708163836839
0,10,1118.197,-0.6015748573626449
0,10,1119.161,-0.6006353804975009
0,10,1121.089,-0.6027754099039973
0,10,1122.054,-0.6505008346532976
0,10,1123.982,-0.7142863691814756
0,10,1124.946,-0.7766201647222534
0,10,1126.875,-0.7493733577870538
0,10,1127.839,-0.7076427843603863
0,10,1129.767,-0.7178583591150539
0,10,1130.732,-0.6798184463838767
0,10,1132.66,-0.5937089636938521
0,10,1133.624,-0.49931032828421174
0,10,1135.553,-0.528396532029061
0,10,1136.517,-0.6129909846586649
0,10,1138.446,-0.6592251134999269
0,10,1139.41,-0.7366399850338008
0,10,1141.338,-0.7727020517330963
0,10,1142.302,-0.785455202946668
0,10,1144.231,-0.7286039966062662
0,10,1145.195,-0.66177257918899
0,10,1147.124,-0.7162345475228789
0,10,1148.088,-0.7436791390612668
0,10,1150.016,-0.6099787251521096
0,10,1150.981,-0.4497731965697076
0,10,1152.909,-0.5613909595329084
0,10,1153.873,-0.7698045072963899
0,10,1155.802,-0.7502416321950499
0,10,1156.766,-0.6929295877292195
0,10,1158.694,-0.7219544782470808
0,10,1159.659,-0.7901446758882587
0,10,1161.587,-0.8044148350082838
0,10,1162.551,-0.7893179362469326
0,10,1164.48,-0.7349726608289245
0,10,1165.444,-0.6720455114785829
0,10,1167.373,-0.7299964002127107
0,10,1168.337,-0.8725417415764424
0,10,1170.265,-0.9151959690999988
0,10,1171.229,-0.9149428048079177
0,10,1173.158,-0.8323558659006741
0,10,1174.122,-0.6737286584517136
0,10,1176.051,-0.6857717629398402
0,10,1177.015,-0.7460090416868236
0,10,1178.943,-0.7212444315216348
0,10,1179.908,-0.6457144472561442
0,10,1181.836,-0.6217152635052942
0,10,1182.8,-0.6440154775147577
0,10,1184.729,-0.7484932163028661
0,10,1185.693,-0.9329550486202629
0,10,1187.621,-0.8849329469661796
0,10,1188.586,-0.6711297687658213
0,10,1190.514,-0.5718300308891787
0,10,1191.478,-0.45734043548768644
0,10,1193.407,-0.49966436272391845
0,10,1194.371,-0.6649153765336495
0,10,1196.3,-0.7314560505842388
0,10,1197.264,-0.7794959528526091
0,10,1199.192,-0.6944782411721825
0,10,1200.156,-0.5166105475250792
0,10,1202.085,-0.5910843620095455
0,10,1203.049,-0.8173123689821832
0,10,1204.978,-0.7801268857367794
0,10,1205.942,-0.6142844959635156
0,10,1207.87,-0.6433805889385239
0,10,1208.835,-0.7909674598375218
0,10,1210.763,-0.812656519423134
0,10,1211.727,-0.7947945919092124
0,10,1213.656,-0.7831965027782591
0,10,1214.62,-0.7606925706275117
0,10,1216.549,-0.756624141339931
0,10,1217.513,-0.7470335659313381
0,10,1219.441,-0.7238452990535589
0,10,1220.406,-0.6822175736205495
0,10,1222.334,-0.6936890806054621
0,10,1223.298,-0.758143127092416
0,10,1225.227,-0.8103721072563109
0,10,1226.191,-0.8956172712304037
0,10,1228.119,-0.8634515612139149
0,10,1229.084,-0.7897787743723611
0,10,1231.012,-0.8758546336798436
0,10,1231.976,-1.0816297348367951
0,10,1233.905,-1.049855638334619
0,10,1234.869,-0.87215012806213
0,10,1236.797,-0.8031885704685173
0,10,1237.762,-0.7146740270037244
0,10,1239.69,-0.6923124997672727
0,10,1240.654,-0.7208943527739916
0,10,1242.583,-0.8305006463227693
0,10,1243.547,-1.047780877847175
0,10,1245.476,-1.0512638647093187
0,10,1246.44,-0.9815863268521652
0,10,1248.368,-0.9611096868840955
0,10,1249.333,-0.9164163001016699
0,10,1251.261,-0.8679175375539036
0,10,1252.225,-0.7811395429051022
0,10,1254.154,-0.7696403460757436
0,10,1255.118,-0.7719504702409808
0,10,1257.046,-0.7782874889271296
0,10,1258.011,-0.7887562279738783
0,10,1259.939,-0.7785980107541345
0,10,1260.903,-0.773653395674431
0,10,1262.832,-0.8095869023816541
0,10,1263.796,-0.8713926130319192
0,10,1265.724,-0.8706153195413897
0,10,1266.689,-0.8532340086132146
0,10,1268.617,-0.8389341818027117
0,10,1269.581,-0.8149211531296383
0,10,1271.51,-0.8248796079001619
0,10,1272.474,-0.8185781904425872
0,10,1274.403,-0.7665687511882313
0,10,1275.367,-0.6909102069306684
0,10,1277.295,-0.6750182140645007
0,10,1278.26,-0.7163947530514615
0,10,1280.188,-0.8408487367615729
0,10,1281.152,-0.9592979799188924
0,10,1283.081,-0.8375556231184905
0,10,1284.045,-0.6297393848566372
0,10,1285.973,-0.6127061748300742
0,10,1286.938,-0.6914738930497544
0,10,1288.866,-0.8167565942472244
0,10,1289.83,-0.953239837523239
0,10,1291.759,-0.8850694183423798
0,10,1292.723,-0.7618476327101305
0,10,1294.651,-0.7658369481564354
0,10,1295.616,-0.7708666106155101
0,10,1297.544,-0.740022101748318
0,10,1298.508,-0.7323520148366817
0,10,1300.437,-0.7872411979134569
0,10,1301.401,-0.8536612233561018
0,10,1303.33,-0.8322510400609842
0,10,1304.294,-0.8057004349290072
0,10,1306.222,-0.8243139439350434
0,10,1307.187,-0.8336117981309185
0,10,1309.115,-0.8083329479974409
0,10,1310.079,-0.7548757254477478
0,10,1312.008,-0.7305145958730638
0,10,1312.972,-0.7788135959716098
0,10,1314.9,-0.8726109661875577
0,10,1315.865,-0.901608166860973
0,10,1317.793,-0.793629640596434
0,10,1318.757,-0.7592863220988438
0,10,1320.686,-0.8795611171435898
0,10,1321.65,-0.976343057021647
0,10,1323.578,-0.919976422959056
0,10,1324.543,-0.8821501175993223
0,10,1326.471,-0.9177968366319229
0,10,1327.435,-0.9127117944839556
0,10,1329.364,-0.8652949137156282
0,10,1330.328,-0.8044801039273362
0,10,1332.257,-0.7912166684375386
0,10,1333.221,-0.8200773977347535
0,10,1335.149,-0.8636987919678999
0,10,1336.114,-0.8521560825258393
0,10,1338.042,-0.7987324833586883
0,10,1339.006,-0.8041240916415977
0,10,1340.935,-0.858160823078632
0,10,1341.899,-0.8854254306281184
0,10,1343.827,-0.8654254515537324
0,10,1344.792,-0.9177553018652536
0,10,1346.72,-0.9758802410501867
0,10,1347.684,-0.9629945741524789
0,10,1349.613,-0.9127276172522107
0,10,1350.577,-0.9042663919278215
0,10,1352.505,-0.9274803708040149
0,10,1353.47,-0.896758488390799
0,10,1355.398,-0.8625061508106755
0,10,1356.362,-0.8762126238116147
0,10,1358.291,-0.9024487514245224
0,10,1359.255,-0.8945433008350919
0,10,1361.184,-0.8785247258228838
0,10,1362.148,-0.887767200329866
0,10,1364.076,-0.8991319036290569
0,10,1365.041,-0.8812264635024342
0,10,1366.969,-0.8723934031240513
0,10,1367.933,-0.9169760305286923
0,10,1369.862,-0.9465744963957984
0,10,1370.826,-0.9659850773526836
0,10,1372.754,-0.9715843594689404
0,10,1373.719,-1.0137085242559523
0,10,1375.647,-1.0321539163492792
0,10,1376.611,-1.0484751018043652
0,10,1378.54,-1.0349209229478813
0,10,1379.504,-0.8688273467285691
0,10,1381.432,-0.8270532606891996
0,10,1382.397,-1.0849090035576543
0,10,1384.325,-1.1758760761019802
0,10,1385.289,-0.9484000482832254
0,10,1387.218,-0.8560425499784869
0,10,1388.182,-1.0058446084331918
0,10,1390.111,-1.0520213797395292
0,10,1391.075,-0.8603008524851274
0,10,1393.003,-0.7974409498998701
0,10,1393.968,-0.8902671977141644
0,10,1395.896,-0.9293197676136646
0,10,1396.86,-0.9410859736573277
0,10,1398.789,-0.9336967408822185
0,10,1399.753,-0.8778878594006181
0,10,1401.681,-0.8821263834469399
0,10,1402.646,-0.9734257341246219
0,10,1404.574,-1.0070669172808946
0,10,1405.538,-1.0379450495306282
0,10,1407.467,-1.0498259706441404
0,10,1408.431,-1.069681566958199
0,10,1410.359,-1.076350863777703
0,10,1411.324,-1.0707219139709685
0,10,1413.252,-1.0338192627081237
0,10,1414.216,-0.9223439046592184
0,10,1416.145,-0.875061517421059
0,10,1417.109,-0.8174626852806061
0,10,1419.038,-0.8285148889067603
0,10,1420.002,-0.8824230603517221
0,10,1421.93,-0.9005104623132788
0,10,1422.895,-0.9129748480061957
0,10,1424.823,-0.8785880168959036
0,10,1425.787,-0.8365528551803266
0,10,1427.716,-0.8983209867559859
0,10,1428.68,-1.0418255834451797
0,10,1430.608,-1.0682001602803195
0,10,1431.573,-1.077325941871421
0,10,1433.501,-1.0753480958395392
0,10,1434.465,-1.0453065924612914
0,10,1436.394,-1.0107714228986084
0,10,1437.358,-0.9360780675046037
0,10,1439.286,-0.8981983603020091
0,10,1440.251,-0.8729195101685315
0,10,1442.179,-0.9022054763626011
0,10,1443.143,-0.9531468787597406
0,10,1445.072,-0.9630717101477221
0,10,1446.036,-0.9443731537623147
0,10,1447.965,-0.9047687648199194
0,10,1448.929,-0.9155796712301834
0,10,1450.857,-0.9901266660178294
0,10,1451.822,-1.0327156246223335
0,10,1453.75,-0.9940526903911139
0,10,1454.714,-0.9104076038568137
0,10,1456.643,-0.8655757678521553
0,10,1457.607,-0.8986572205814057
0,10,1459.535,-0.9677275597067713
0,10,1460.5,-0.9887303067193213
0,10,1462.428,-0.9516259151612243
0,10,1463.392,-0.8873142735885654
0,10,1465.321,-0.865621258310889
0,10,1466.285,-0.8774111985069344
0,10,1468.214,-0.9049962171135856
0,10,1469.178,-1.0158999776592768
0,10,1471.106,-1.064238534678461
0,10,1472.07,-1.0065506994665734
0,10,1473.999,-0.955462936463074
0,10,1474.963,-0.9285464298151987
0,10,1476.892,-0.9306014118423238
0,10,1477.856,-0.929723248204168
0,10,1479.784,-0.9264598022515641
0,10,1480.749,-0.9184139245938697
0,10,1482.677,-0.9124131397331415
0,10,1483.641,-0.8795156266848561
0,10,1485.57,-0.8728700640177343
0,10,1486.534,-0.9011631515037996
0,10,1488.462,-0.923587969813272
0,10,1489.427,-1.0045688977426281
0,10,1491.355,-1.0213647662453658
0,10,1492.319,-0.9553620663154483
0,10,1494.248,-0.9371480822078518
0,10,1495.212,-0.9672627658892792
0,10,1497.141,-0.9716456726959285
0,10,1498.105,-0.9494443509880587
1,0,99.96584,0.18216484762764062
1,0,100.9301,0.14310819530724192
1,0,102.8585,0.10173514123158402
1,0,103.8228,0.06853556699390624
1,0,105.7512,0.09002098506613986
1,0,106.7155,0.16694168682304253
1,0,108.6439,0.20639150492934075
1,0,109.6082,0.2754532594769828
1,0,111.5366,0.2774824317830982
1,0,112.5009,0.21442737674225656
