nome,x,y
Dolomite,327.6265,48.9444
Dolomite,328.1086,48.95334
Dolomite,328.5907,50.72218
Dolomite,329.0728,51.77365
Dolomite,329.5549,51.47024
Dolomite,330.037,49.73891
Dolomite,330.5192,48.2432
Dolomite,331.0013,46.70615
Dolomite,331.4834,45.71703
Dolomite,331.9655,45.70985
Dolomite,332.4476,47.22164
Dolomite,332.9297,48.77994
Dolomite,333.4119,50.28617
Dolomite,333.894,51.7532
Dolomite,334.3761,53.28161
Dolomite,334.8582,55.18023
Dolomite,335.3403,56.57262
Dolomite,335.8224,56.76649
Dolomite,336.3046,54.91016
Dolomite,336.7867,54.59179
Dolomite,337.2688,56.6983
Dolomite,337.7509,59.85403
Dolomite,338.233,61.03133
Dolomite,338.7151,59.67466
Dolomite,339.1973,57.66193
Dolomite,339.6794,55.75197
Dolomite,340.1615,54.02865
Dolomite,340.6436,52.13174
Dolomite,341.1257,50.13358
Dolomite,341.6078,47.8672
Dolomite,342.0899,44.9007
Dolomite,342.5721,41.21683
Dolomite,343.0542,37.89642
Dolomite,343.5363,35.40961
Dolomite,344.0184,33.5271
Dolomite,344.5005,31.26729
Dolomite,344.9826,28.61679
Dolomite,345.4648,25.94957
Dolomite,345.9469,23.73555
Dolomite,346.429,21.8494
Dolomite,346.9111,19.62267
Dolomite,347.3932,16.68417
Dolomite,347.8753,13.61658
Dolomite,348.3575,11.79
Dolomite,348.8396,11.12585
Dolomite,349.3217,10.5822
Dolomite,349.8038,9.345684
Dolomite,350.2859,7.732956
Dolomite,350.768,6.498871
Dolomite,351.2502,5.747482
Dolomite,351.7323,5.331882
Dolomite,352.2144,5.248405
Dolomite,352.6965,5.360458
Dolomite,353.1786,5.331493
Dolomite,353.6607,4.826019
Dolomite,354.1429,4.184639
Dolomite,354.625,3.895058
Dolomite,355.1071,3.992844
Dolomite,355.5892,4.067047
Dolomite,356.0713,3.59277
Dolomite,356.5534,2.936943
Dolomite,357.0356,2.65036
Dolomite,357.5177,3.533222
Dolomite,357.9998,4.34779
Dolomite,358.4819,4.054981
Dolomite,358.964,2.818558
Dolomite,359.4461,1.556377
Dolomite,359.9283,0.586346
Dolomite,360.4104,0.105804
Dolomite,360.8925,0.519096
Dolomite,361.3746,0.565678
Dolomite,361.8567,0.537163
Dolomite,362.3388,0.472389
Dolomite,362.821,0.409546
Dolomite,363.3031,0.442841
Dolomite,363.7852,0.735619
Dolomite,364.2673,1.022675
Dolomite,364.7494,1.188602
Dolomite,365.2315,1.209698
Dolomite,365.7137,1.116768
Dolomite,366.1958,0.824463
Dolomite,366.6779,0.476971
Dolomite,367.16,0.221233
Dolomite,367.6421,0.104691
Dolomite,368.1242,0.037696999
Dolomite,368.6064,0.013706
Dolomite,369.0885,0.035930999
Dolomite,369.5706,0.071727999
Dolomite,370.0527,0.275101
Dolomite,370.5348,0.374386
Dolomite,371.0169,0.155426
Dolomite,371.4991,0.837719
Dolomite,371.9812,1.367493
Dolomite,372.4633,1.201191
Dolomite,372.9454,0.520325
Dolomite,373.4275,0.084297001
Dolomite,373.9096,0.756561
Dolomite,374.3918,1.122547
Dolomite,374.8739,0.823151
Dolomite,375.356,0.480289
Dolomite,375.8381,0.821838
Dolomite,376.3202,0.18911
Dolomite,376.8023,1.649014
Dolomite,377.2845,2.135395
Dolomite,377.7666,1.501095
Dolomite,378.2487,0.66544
Dolomite,378.7308,0.184536
Dolomite,379.2129,1.004837
Dolomite,379.695,1.438507
Dolomite,380.1772,1.476574
Dolomite,380.6593,1.188461
Dolomite,381.1414,0.394363
Dolomite,381.6235,0.805866
Dolomite,382.1056,1.52153
Dolomite,382.5877,1.436634
Dolomite,383.0699,0.953484
Dolomite,383.552,0.857246
Dolomite,384.0341,1.104683
Dolomite,384.5162,1.279823
Dolomite,384.9983,0.980614
Dolomite,385.4804,0.449383
Dolomite,385.9626,0.296959
Dolomite,386.4447,0.663143
Dolomite,386.9268,0.976501
Dolomite,387.4089,0.450199
Dolomite,387.891,0.580261
Dolomite,388.3731,1.35207
Dolomite,388.8553,1.236092
Dolomite,389.3374,0.884151
Dolomite,389.8195,1.010807
Dolomite,390.3016,1.593365
Dolomite,390.7837,2.039085
Dolomite,391.2658,1.644669
Dolomite,391.748,1.049721
Dolomite,392.2301,0.980316
Dolomite,392.7122,2.261341
Dolomite,393.1943,3.239941
Dolomite,393.6764,2.937408
Dolomite,394.1585,1.684681
Dolomite,394.6407,0.435146
Dolomite,395.1228,1.073967
Dolomite,395.6049,2.038677
Dolomite,396.087,1.878429
Dolomite,396.5691,0.086433001
Dolomite,397.0512,1.363239
Dolomite,397.5334,2.006889
Dolomite,398.0155,2.138947
Dolomite,398.4976,2.124294
Dolomite,398.9797,1.922981
Dolomite,399.4618,1.661633
Dolomite,399.9439,1.256485
Dolomite,400.4261,0.709175
Dolomite,400.9082,0.532616
Dolomite,401.3903,1.138622
Dolomite,401.8724,1.744202
Dolomite,402.3545,1.766178
Dolomite,402.8366,0.817947
Dolomite,403.3188,0.197906
Dolomite,403.8009,0.016930001
Dolomite,404.283,0.192791
Dolomite,404.7651,0.573364
Dolomite,405.2472,1.248482
Dolomite,405.7293,1.869709
Dolomite,406.2115,2.355701
Dolomite,406.6936,2.712482
Dolomite,407.1757,2.612759
Dolomite,407.6578,1.940315
Dolomite,408.1399,1.121025
Dolomite,408.622,0.554783
Dolomite,409.1042,0.242714
Dolomite,409.5863,0.277405
Dolomite,410.0684,0.775307
Dolomite,410.5505,1.564339
Dolomite,411.0326,2.329655
Dolomite,411.5147,3.069401
Dolomite,411.9969,3.653694
Dolomite,412.479,3.993073
Dolomite,412.9611,4.114086
Dolomite,413.4432,4.040665
Dolomite,413.9253,3.737736
Dolomite,414.4074,3.387756
Dolomite,414.8896,3.175953
Dolomite,415.3717,3.06749
Dolomite,415.8538,2.983318
Dolomite,416.3359,2.981579
Dolomite,416.818,2.926804
Dolomite,417.3001,2.542469
Dolomite,417.7823,1.843227
Dolomite,418.2644,1.461823
Dolomite,418.7465,2.034985
Dolomite,419.2286,3.026569
Dolomite,419.7107,3.815006
Dolomite,420.1928,4.361946
Dolomite,420.675,4.712727
Dolomite,421.1571,4.916714
Dolomite,421.6392,4.923458
Dolomite,422.1213,4.620945
Dolomite,422.6034,3.349827
Dolomite,423.0855,2.324841
Dolomite,423.5677,2.168144
Dolomite,424.0498,3.265984
Dolomite,424.5319,4.068974
Dolomite,425.014,4.164852
Dolomite,425.4961,4.038788
Dolomite,425.9782,4.19952
Dolomite,426.4604,5.008335
Dolomite,426.9425,5.574993
Dolomite,427.4246,5.753654
Dolomite,427.9067,5.569927
Dolomite,428.3888,5.23558
Dolomite,428.8709,4.7019
Dolomite,429.3531,4.154819
Dolomite,429.8352,3.635815
Dolomite,430.3173,3.103931
Dolomite,430.7994,2.86694
Dolomite,431.2815,2.962814
Dolomite,431.7636,3.245636
Dolomite,432.2458,3.677624
Dolomite,432.7279,4.327721
Dolomite,433.21,4.679268
Dolomite,433.6921,4.32642
Dolomite,434.1742,3.459518
Dolomite,434.6563,2.786591
Dolomite,435.1385,2.357807
Dolomite,435.6206,2.178062
Dolomite,436.1027,2.234932
Dolomite,436.5848,2.506168
Dolomite,437.0669,2.962704
Dolomite,437.549,3.705154
Dolomite,438.0312,4.350136
Dolomite,438.5133,4.317883
Dolomite,438.9954,3.810699
Dolomite,439.4775,3.354366
Dolomite,439.9596,3.558079
Dolomite,440.4417,3.840256
Dolomite,440.9239,3.517696
Dolomite,441.406,2.525536
Dolomite,441.8881,1.682899
Dolomite,442.3702,1.48436
Dolomite,442.8523,1.704815
Dolomite,443.3344,2.125507
Dolomite,443.8166,3.045418
Dolomite,444.2987,3.647766
Dolomite,444.7808,3.506516
Dolomite,445.2629,2.895046
Dolomite,445.745,2.481194
Dolomite,446.2271,2.635647
Dolomite,446.7093,2.715099
Dolomite,447.1914,2.353317
Dolomite,447.6735,1.218124
Dolomite,448.1556,0.77869
Dolomite,448.6377,1.526112
Dolomite,449.1198,2.628841
Dolomite,449.602,3.21331
Dolomite,450.0841,2.905331
Dolomite,450.5662,2.925533
Dolomite,451.0483,3.714443
Dolomite,451.5304,4.944458
Dolomite,452.0125,4.968983
Dolomite,452.4947,3.38208
Dolomite,452.9768,1.68211
Dolomite,453.4589,0.769032
Dolomite,453.941,0.729195
Dolomite,454.4231,1.012058
Dolomite,454.9052,1.633209
Dolomite,455.3874,2.19891
Dolomite,455.8695,2.183609
Dolomite,456.3516,1.655132
Dolomite,456.8337,1.128639
Dolomite,457.3158,0.764225
Dolomite,457.7979,0.493454
Dolomite,458.2801,0.076168001
Dolomite,458.7622,0.42482
Dolomite,459.2443,0.600082
Dolomite,459.7264,0.015838999
Dolomite,460.2085,0.964241
Dolomite,460.6906,1.928242
Dolomite,461.1728,2.869503
Dolomite,461.6549,3.53587
Dolomite,462.137,3.726677
Dolomite,462.6191,3.54314
Dolomite,463.1012,3.112976
Dolomite,463.5833,1.861362
Dolomite,464.0655,0.924175
Dolomite,464.5476,0.925976
Dolomite,465.0297,1.781055
Dolomite,465.5118,2.739334
Dolomite,465.9939,4.26873
Dolomite,466.476,5.327564
Dolomite,466.9582,5.238243
Dolomite,467.4403,2.7854
Dolomite,467.9224,1.360615
Dolomite,468.4045,1.639301
Dolomite,468.8866,2.705345
Dolomite,469.3687,3.291077
Dolomite,469.8509,3.245068
Dolomite,470.333,2.944622
Dolomite,470.8151,2.354713
Dolomite,471.2972,1.528988
Dolomite,471.7793,1.022125
Dolomite,472.2614,0.830925
Dolomite,472.7436,0.951874
Dolomite,473.2257,1.636787
Dolomite,473.7078,2.908295
Dolomite,474.1899,3.360634
Dolomite,474.672,2.7897
Dolomite,475.1541,1.659443
Dolomite,475.6363,0.244045
Dolomite,476.1184,1.303696
Dolomite,476.6005,1.958458
Dolomite,477.0826,0.690189
Dolomite,477.5647,1.335522
Dolomite,478.0468,2.007767
Dolomite,478.529,1.470592
Dolomite,479.0111,1.046291
Dolomite,479.4932,2.181496
Dolomite,479.9753,3.732685
Dolomite,480.4574,4.246487
Dolomite,480.9395,3.219234
Dolomite,481.4217,1.956608
Dolomite,481.9038,1.047077
Dolomite,482.3859,0.476891
Dolomite,482.868,0.247719
Dolomite,483.3501,0.744648
Dolomite,483.8322,1.209515
Dolomite,484.3144,1.332253
Dolomite,484.7965,1.126286
Dolomite,485.2786,0.955189
Dolomite,485.7607,0.942471
Dolomite,486.2428,0.921654
Dolomite,486.7249,0.791206
Dolomite,487.2071,0.404556
Dolomite,487.6892,0.229942
Dolomite,488.1713,0.398434
Dolomite,488.6534,0.687298
Dolomite,489.1355,0.703014
Dolomite,489.6176,0.231998
Dolomite,490.0998,0.1702
Dolomite,490.5819,0.911415
Dolomite,491.064,2.220287
Dolomite,491.5461,2.870529
Dolomite,492.0282,2.816711
Dolomite,492.5103,2.466896
Dolomite,492.9925,2.020935
Dolomite,493.4746,1.497955
Dolomite,493.9567,0.949631
Dolomite,494.4388,0.32449
Dolomite,494.9209,0.066246003
Dolomite,495.403,0.446434
Dolomite,495.8852,1.477264
Dolomite,496.3673,2.043919
Dolomite,496.8494,1.300007
Dolomite,497.3315,0.386246
Dolomite,497.8136,0.527641
Dolomite,498.2957,1.499062
Dolomite,498.7779,2.365688
Dolomite,499.26,2.623249
Dolomite,499.7421,2.612892
Dolomite,500.2242,2.610764
Dolomite,500.7063,2.712852
Dolomite,501.1884,2.559605
Dolomite,501.6706,1.499428
Dolomite,502.1527,0.369793
Dolomite,502.6348,0.039799001
Dolomite,503.1169,1.832489
Dolomite,503.599,2.971035
Dolomite,504.0811,2.844128
Dolomite,504.5633,1.816525
Dolomite,505.0454,1.220001
Dolomite,505.5275,1.1577
Dolomite,506.0096,1.367424
Dolomite,506.4917,1.930031
Dolomite,506.9738,2.941967
Dolomite,507.456,3.017372
Dolomite,507.9381,1.890388
Dolomite,508.4202,0.539932
Dolomite,508.9023,0.023964001
Dolomite,509.3844,0.16293
Dolomite,509.8665,0.482655
Dolomite,510.3487,0.811607
Dolomite,510.8308,1.236675
Dolomite,511.3129,2.118618
Dolomite,511.795,3.31905
Dolomite,512.2772,4.161629
Dolomite,512.7593,4.176182
Dolomite,513.2414,3.693638
Dolomite,513.7235,2.969738
Dolomite,514.2056,2.032078
Dolomite,514.6877,1.230957
Dolomite,515.1699,0.702744
Dolomite,515.652,0.459225
Dolomite,516.1341,0.565475
Dolomite,516.6162,1.289116
Dolomite,517.0983,1.827698
Dolomite,517.5804,1.719624
Dolomite,518.0626,1.323818
Dolomite,518.5447,1.257206
Dolomite,519.0268,2.267422
Dolomite,519.5089,2.905518
Dolomite,519.991,2.605877
Dolomite,520.4731,1.459801
Dolomite,520.9553,0.954784
Dolomite,521.4374,1.389172
Dolomite,521.9195,2.023422
Dolomite,522.4016,2.482048
Dolomite,522.8837,2.750282
Dolomite,523.3658,2.917175
Dolomite,523.848,2.996532
Dolomite,524.3301,2.948349
Dolomite,524.8122,2.558758
Dolomite,525.2943,1.870152
Dolomite,525.7764,1.606846
Dolomite,526.2585,2.151722
Dolomite,526.7407,3.016907
Dolomite,527.2228,3.159729
Dolomite,527.7049,2.727745
Dolomite,528.187,2.574738
Dolomite,528.6691,3.824257
Dolomite,529.1512,5.322311
Dolomite,529.6334,5.545982
Dolomite,530.1155,4.354691
Dolomite,530.5976,3.100861
Dolomite,531.0797,2.367832
Dolomite,531.5618,2.067623
Dolomite,532.0439,2.167229
Dolomite,532.5261,3.329132
Dolomite,533.0082,3.923843
Dolomite,533.4903,2.789993
Dolomite,533.9724,0.825245
Dolomite,534.4545,0.059006002
Dolomite,534.9366,2.338974
Dolomite,535.4188,4.099438
Dolomite,535.9009,4.29454
Dolomite,536.383,2.972324
Dolomite,536.8651,2.267307
Dolomite,537.3472,2.415112
Dolomite,537.8293,2.717335
Dolomite,538.3115,2.727158
Dolomite,538.7936,2.428196
Dolomite,539.2757,2.037121
Dolomite,539.7578,1.498634
Dolomite,540.2399,1.063171
Dolomite,540.722,1.142586
Dolomite,541.2042,1.660503
Dolomite,541.6863,2.194195
Dolomite,542.1684,2.672951
Dolomite,542.6505,3.037411
Dolomite,543.1326,3.081909
Dolomite,543.6147,2.90258
Dolomite,544.0969,2.871235
Dolomite,544.579,3.396996
Dolomite,545.0611,4.033245
Dolomite,545.5432,4.490627
Dolomite,546.0253,4.750957
Dolomite,546.5074,4.650131
Dolomite,546.9896,3.686531
Dolomite,547.4717,2.574791
Dolomite,547.9538,1.888691
Dolomite,548.4359,1.77533
Dolomite,548.918,2.034267
Dolomite,549.4001,3.038677
Dolomite,549.8823,4.28479
Dolomite,550.3644,4.887398
Dolomite,550.8465,4.531105
Dolomite,551.3286,4.12764
Dolomite,551.8107,3.869724
Dolomite,552.2928,3.749374
Dolomite,552.775,3.799946
Dolomite,553.2571,4.104511
Dolomite,553.7392,4.184616
Dolomite,554.2213,3.505535
Dolomite,554.7034,2.254128
Dolomite,555.1855,1.51569
Dolomite,555.6677,1.373642
Dolomite,556.1498,1.502575
Dolomite,556.6319,1.57428
Dolomite,557.114,1.660561
Dolomite,557.5961,1.933556
Dolomite,558.0782,2.552673
Dolomite,558.5604,3.187527
Dolomite,559.0425,3.626167
Dolomite,559.5246,3.874466
Dolomite,560.0067,3.938866
Dolomite,560.4888,3.800102
Dolomite,560.9709,3.496037
Dolomite,561.4531,2.912563
Dolomite,561.9352,2.053341
Dolomite,562.4173,1.506737
Dolomite,562.8994,1.312157
Dolomite,563.3815,1.480633
Dolomite,563.8636,2.137905
Dolomite,564.3458,3.782703
Dolomite,564.8279,4.482746
Dolomite,565.31,3.872444
Dolomite,565.7921,2.788815
Dolomite,566.2742,2.429699
Dolomite,566.7563,2.913555
Dolomite,567.2385,2.83477
Dolomite,567.7206,1.595272
Dolomite,568.2027,0.000179
Dolomite,568.6848,0.080654003
Dolomite,569.1669,1.63121
Dolomite,569.649,3.110611
Dolomite,570.1312,3.809315
Dolomite,570.6133,3.939529
Dolomite,571.0954,3.609486
Dolomite,571.5775,2.853176
Dolomite,572.0596,2.179516
Dolomite,572.5417,1.856873
Dolomite,573.0239,1.786091
Dolomite,573.506,1.950123
Dolomite,573.9881,2.560886
Dolomite,574.4702,2.978127
Dolomite,574.9523,2.834251
Dolomite,575.4344,2.428448
Dolomite,575.9166,2.141644
Dolomite,576.3987,2.081741
Dolomite,576.8808,2.034073
Dolomite,577.3629,1.861061
Dolomite,577.845,1.634567
Dolomite,578.3271,1.84903
Dolomite,578.8093,2.752411
Dolomite,579.2914,3.437763
Dolomite,579.7735,3.492023
Dolomite,580.2556,2.990547
Dolomite,580.7377,2.715431
Dolomite,581.2198,2.707024
Dolomite,581.702,2.683849
Dolomite,582.1841,2.199978
Dolomite,582.6662,1.530846
Dolomite,583.1483,1.426147
Dolomite,583.6304,2.076435
Dolomite,584.1125,2.811325
Dolomite,584.5947,3.071548
Dolomite,585.0768,3.045933
Dolomite,585.5589,3.001949
Dolomite,586.041,2.94981
Dolomite,586.5231,2.98933
Dolomite,587.0052,3.261398
Dolomite,587.4873,3.665565
Dolomite,587.9694,3.957462
Dolomite,588.4515,4.093372
Dolomite,588.9337,4.032425
Dolomite,589.4158,3.715935
Dolomite,589.8979,3.166187
Dolomite,590.38,3.104935
Dolomite,590.8621,3.812019
Dolomite,591.3442,4.441513
Dolomite,591.8264,4.414764
Dolomite,592.3085,3.681854
Dolomite,592.7906,3.259151
Dolomite,593.2727,3.235905
Dolomite,593.7548,3.307293
Dolomite,594.2369,3.129025
Dolomite,594.7191,2.697666
Dolomite,595.2012,2.281178
Dolomite,595.6833,1.87574
Dolomite,596.1654,1.624611
Dolomite,596.6475,1.881378
Dolomite,597.1296,2.413265
Dolomite,597.6118,2.729012
Dolomite,598.0939,2.527996
Dolomite,598.576,2.162849
Dolomite,599.0581,1.698296
Dolomite,599.5402,1.186935
Dolomite,600.0223,0.939034
Dolomite,600.5045,1.178127
Dolomite,600.9866,1.570045
Dolomite,601.4687,2.019447
Dolomite,601.9508,2.606953
Dolomite,602.4329,2.88089
Dolomite,602.915,2.741219
Dolomite,603.3972,2.42326
Dolomite,603.8793,2.140495
Dolomite,604.3614,1.904373
Dolomite,604.8435,1.512054
Dolomite,605.3256,0.861198
Dolomite,605.8077,0.237637
Dolomite,606.2899,0.170094
Dolomite,606.772,0.562469
Dolomite,607.2541,0.968384
Dolomite,607.7362,1.190315
Dolomite,608.2183,1.377628
Dolomite,608.7004,1.839657
Dolomite,609.1826,2.448589
Dolomite,609.6647,2.74522
Dolomite,610.1468,2.248604
Dolomite,610.6289,1.572315
Dolomite,611.111,1.028694
Dolomite,611.5931,0.630756
Dolomite,612.0753,0.447979
Dolomite,612.5574,0.592136
Dolomite,613.0395,0.88208
Dolomite,613.5216,1.244839
Dolomite,614.0037,1.832306
Dolomite,614.4858,2.083153
Dolomite,614.968,1.873909
Dolomite,615.4501,1.494492
Dolomite,615.9322,1.216873
Dolomite,616.4143,1.029678
Dolomite,616.8964,1.247047
Dolomite,617.3785,2.139542
Dolomite,617.8607,3.067589
Dolomite,618.3428,2.645477
Dolomite,618.8249,1.192646
Dolomite,619.307,0.045391001
Dolomite,619.7891,0.048255999
Dolomite,620.2712,0.373135
Dolomite,620.7534,1.028046
Dolomite,621.2355,1.813789
Dolomite,621.7176,2.222881
Dolomite,622.1997,1.559563
Dolomite,622.6818,0.817913
Dolomite,623.1639,0.642757
Dolomite,623.6461,1.20504
Dolomite,624.1282,1.496178
Dolomite,624.6103,1.295811
Dolomite,625.0924,0.901867
Dolomite,625.5745,0.441921
Dolomite,626.0566,0.255173
Dolomite,626.5388,0.505138
Dolomite,627.0209,0.181416
Dolomite,627.503,0.401489
Dolomite,627.9851,0.789787
Dolomite,628.4672,0.99712
Dolomite,628.9493,1.481384
Dolomite,629.4315,2.6063
Dolomite,629.9136,3.587151
Dolomite,630.3957,2.839729
Dolomite,630.8778,0.877827
Dolomite,631.3599,0.753925
Dolomite,631.842,1.123657
Dolomite,632.3242,1.025295
Dolomite,632.8063,0.953358
Dolomite,633.2884,0.912083
Dolomite,633.7705,0.8629
Dolomite,634.2526,1.041889
Dolomite,634.7347,0.994534
Dolomite,635.2169,0.245045
Dolomite,635.699,1.498146
Dolomite,636.1811,2.066673
Dolomite,636.6632,0.696877
Dolomite,637.1453,0.886044
Dolomite,637.6274,1.373497
Dolomite,638.1096,0.58144
Dolomite,638.5917,0.024498001
Dolomite,639.0738,0.384823
Dolomite,639.5559,0.537464
Dolomite,640.038,0.424534
Dolomite,640.5201,0.119553
Dolomite,641.0023,0.038067002
Dolomite,641.4844,0.084259003
Dolomite,641.9665,0.287449
Dolomite,642.4486,0.300602
Dolomite,642.9307,0.235947
Dolomite,643.4128,0.336094
Dolomite,643.895,1.225441
Dolomite,644.3771,1.79829
Dolomite,644.8592,1.164154
Dolomite,645.3413,0.376438
Dolomite,645.8234,1.219154
Dolomite,646.3055,0.297379
Dolomite,646.7877,0.528728
Dolomite,647.2698,0.552399
Dolomite,647.7519,0.270725
Dolomite,648.234,0.505142
Dolomite,648.7161,0.003208
Dolomite,649.1982,0.674309
Dolomite,649.6804,1.209698
Dolomite,650.1625,1.581852
Dolomite,650.6446,1.342579
Dolomite,651.1267,0.376617
Dolomite,651.6088,0.443405
Dolomite,652.0909,0.242256
Dolomite,652.5731,1.610981
Dolomite,653.0552,2.092587
Dolomite,653.5373,0.899372
Dolomite,654.0194,0.247765
Dolomite,654.5015,0.19257
Dolomite,654.9836,0.552399
Dolomite,655.4658,1.230999
Dolomite,655.9479,1.90551
Dolomite,656.43,2.195641
Dolomite,656.9121,1.656044
Dolomite,657.3942,0.69363
Dolomite,657.8763,0.475544
Dolomite,658.3585,1.363201
Dolomite,658.8406,2.140266
Dolomite,659.3227,2.382332
Dolomite,659.8048,2.204571
Dolomite,660.2869,2.169304
Dolomite,660.769,2.277519
Dolomite,661.2512,2.482182
Dolomite,661.7333,2.847572
Dolomite,662.2154,3.257378
Dolomite,662.6975,3.457287
Dolomite,663.1796,3.443226
Dolomite,663.6617,3.404545
Dolomite,664.1439,3.502033
Dolomite,664.626,3.615967
Dolomite,665.1081,3.679527
Dolomite,665.5902,3.747139
Dolomite,666.0723,3.534824
Dolomite,666.5544,2.424282
Dolomite,667.0366,1.329243
Dolomite,667.5187,1.121616
Dolomite,668.0008,2.416267
Dolomite,668.4829,3.333954
Dolomite,668.965,3.730938
Dolomite,669.4471,3.751709
Dolomite,669.9293,3.496803
Dolomite,670.4114,2.960526
Dolomite,670.8935,2.68536
Dolomite,671.3756,2.898335
Dolomite,671.8577,3.316635
Dolomite,672.3398,3.35881
Dolomite,672.822,3.182243
Dolomite,673.3041,3.3214
Dolomite,673.7862,4.628044
Dolomite,674.2683,5.85004
Dolomite,674.7504,5.836624
Dolomite,675.2325,4.839596
Dolomite,675.7147,4.174286
Dolomite,676.1968,4.55489
Dolomite,676.6789,5.062229
Dolomite,677.161,5.323006
Dolomite,677.6431,5.327789
Dolomite,678.1252,5.196934
Dolomite,678.6074,4.714855
Dolomite,679.0895,4.487381
Dolomite,679.5716,5.049423
Dolomite,680.0537,6.405434
Dolomite,680.5358,7.426788
Dolomite,681.0179,8.090897
Dolomite,681.5001,8.421127
Dolomite,681.9822,8.10881
Dolomite,682.4643,7.530167
Dolomite,682.9464,7.593647
Dolomite,683.4285,8.658474
Dolomite,683.9106,9.5215
Dolomite,684.3928,8.871471
Dolomite,684.8749,7.7687
Dolomite,685.357,7.441963
Dolomite,685.8391,8.84222
Dolomite,686.3212,10.21308
Dolomite,686.8033,11.39115
Dolomite,687.2855,12.3575
Dolomite,687.7676,13.03617
Dolomite,688.2497,13.29659
Dolomite,688.7318,13.63364
Dolomite,689.2139,14.153
Dolomite,689.696,14.74694
Dolomite,690.1782,14.94488
Dolomite,690.6603,14.77702
Dolomite,691.1424,14.85648
Dolomite,691.6245,15.61029
Dolomite,692.1066,16.68091
Dolomite,692.5887,17.67832
Dolomite,693.0709,18.61057
Dolomite,693.553,19.29102
Dolomite,694.0351,19.15742
Dolomite,694.5172,19.08
Dolomite,694.9993,19.62177
Dolomite,695.4814,20.8695
Dolomite,695.9636,22.06831
Dolomite,696.4457,22.78422
Dolomite,696.9278,23.68269
Dolomite,697.4099,25.24318
Dolomite,697.892,27.69997
Dolomite,698.3741,29.05143
Dolomite,698.8563,28.95509
Dolomite,699.3384,28.80185
Dolomite,699.8205,29.87981
Dolomite,700.3026,31.97081
Dolomite,700.7847,34.12904
Dolomite,701.2668,36.25091
Dolomite,701.749,38.48557
Dolomite,702.2311,40.83728
Dolomite,702.7132,43.43956
Dolomite,703.1953,46.52387
Dolomite,703.6774,50.49798
Dolomite,704.1595,54.29013
Dolomite,704.6417,56.96996
Dolomite,705.1238,59.34245
Dolomite,705.6059,62.52077
Dolomite,706.088,67.00015
Dolomite,706.5701,71.66034
Dolomite,707.0522,76.42585
Dolomite,707.5344,81.26755
Dolomite,708.0165,85.80498
Dolomite,708.4986,89.92242
Dolomite,708.9807,95.25772
Dolomite,709.4628,102.5949
Dolomite,709.9449,111.0418
Dolomite,710.4271,118.9881
Dolomite,710.9092,126.4437
Dolomite,711.3913,133.746
Dolomite,711.8734,140.9533
Dolomite,712.3555,148.0311
Dolomite,712.8376,154.7831
Dolomite,713.3198,161.3647
Dolomite,713.8019,168.421
Dolomite,714.284,176.2577
Dolomite,714.7661,184.5931
Dolomite,715.2482,193.3262
Dolomite,715.7303,202.4446
Dolomite,716.2125,211.7417
Dolomite,716.6946,221.3135
Dolomite,717.1767,231.0026
Dolomite,717.6588,240.5571
Dolomite,718.1409,250.067
Dolomite,718.623,259.703
Dolomite,719.1052,269.6023
Dolomite,719.5873,279.6721
Dolomite,720.0694,290.9617
Dolomite,720.5515,302.0806
Dolomite,721.0336,311.4162
Dolomite,721.5157,318.6349
Dolomite,721.9979,324.6283
Dolomite,722.48,331.0269
Dolomite,722.9621,335.6649
Dolomite,723.4442,336.8034
Dolomite,723.9263,333.8601
Dolomite,724.4084,328.2298
Dolomite,724.8906,319.7403
Dolomite,725.3727,308.6664
Dolomite,725.8548,294.9333
Dolomite,726.3369,278.3054
Dolomite,726.819,260.9435
Dolomite,727.3011,243.1842
Dolomite,727.7833,224.9919
Dolomite,728.2654,205.9215
Dolomite,728.7475,186.782
Dolomite,729.2296,169.5065
Dolomite,729.7117,155.0545
Dolomite,730.1938,141.8051
Dolomite,730.676,128.695
Dolomite,731.1581,116.2279
Dolomite,731.6402,105.0057
Dolomite,732.1223,95.54841
Dolomite,732.6044,86.95633
Dolomite,733.0865,79.1357
Dolomite,733.5687,72.10968
Dolomite,734.0508,65.87852
Dolomite,734.5329,60.38532
Dolomite,735.015,55.59909
Dolomite,735.4971,51.6125
Dolomite,735.9792,48.2328
Dolomite,736.4614,45.16309
Dolomite,736.9435,42.35232
Dolomite,737.4256,39.54188
Dolomite,737.9077,36.40979
Dolomite,738.3898,33.35953
Dolomite,738.8719,30.81881
Dolomite,739.3541,28.70208
Dolomite,739.8362,26.82109
Dolomite,740.3183,25.03925
Dolomite,740.8004,23.26986
Dolomite,741.2825,21.41681
Dolomite,741.7646,19.55521
Dolomite,742.2468,18.39977
Dolomite,742.7289,18.24577
Dolomite,743.211,18.06063
Dolomite,743.6931,17.30632
Dolomite,744.1752,16.11029
Dolomite,744.6573,15.30216
Dolomite,745.1395,14.87234
Dolomite,745.6216,14.24685
Dolomite,746.1037,12.73994
Dolomite,746.5858,10.97229
Dolomite,747.0679,9.676315
Dolomite,747.55,8.883884
Dolomite,748.0322,8.431206
Dolomite,748.5143,8.591389
Dolomite,748.9964,8.793385
Dolomite,749.4785,8.681938
Dolomite,749.9606,8.241833
Dolomite,750.4427,7.817242
Dolomite,750.9249,7.282242
